system,query word,query datetime,dataset,openalex id,doi,title,publisher,year,type,publication venue,authors,institutions,reference,cited by,fwci,citation percentile (by year/subfield),primary topic,primary subfield,primary field,primary domain,is oa,open access status,source type,retracted,language,country,from global south
GPT,Genomics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2117936709,https://doi.org/10.1126/science.1076181,The Genome Sequence of the Malaria Mosquito <i>Anopheles gambiae</i>,American Association for the Advancement of Science,2002,article,Science,Robert A. Holt; G. Subramanian; Aaron L. Halpern; Granger G. Sutton; Rosane Charlab; Deborah Nusskern; Patrick Wincker; Andrew G. Clark; José M. C. Ribeiro; Ron Wides; Steven L. Salzberg; Brendan Loftus; Mark Yandell; William H. Majoros; Douglas B. Rusch; Zhongwu Lai; Cheryl Kraft; Josep F. Abril; Véronique Anthouard; Peter Arensburger; Peter W. Atkinson; Holly Baden; Véronique de Berardinis; Danita Baldwin; Vladimı́r Beneš; Jim Biedler; Claudia Blass; Randall Bolanos; Didier Boscus; Mary Barnstead; Shuang Cai; Kabir Chatuverdi; George K. Christophides; Mathew A. Chrystal; Michèle Clamp; Anibal Cravchik; Val Curwen; Ali Dana; Art L. Delcher; Ian Dew; Cheryl Evans; Michael J. Flanigan; Anne Grundschober-Freimoser; Lisa Friedli; Zhiping Gu; Ping Guan; Roderic Guigó; Maureen E. Hillenmeyer; Susanne L. Hladun; James R. Hogan; Young Seok Hong; Jeffrey P. Hoover; Olivier Jaillon; Zhaoxi Ke; Chinnappa D. Kodira; E. B. Kokoza; Anastasios C. Koutsos; Ivica Letunić; Alex Levitsky; Yong Liang; Jing‐Jer Lin; Neil F. Lobo; John Lopez; Joel A. Malek; Tina C. McIntosh; Stephan Meister; Jason Miller; Clark Mobarry; Emmanuel Mongin; Sean D. Murphy; David A. O'Brochta; Cynthia Pfannkoch; Rong Qi; Megan A. Regier; Karin Remington; Hongguang Shao; Maria V. Sharakhova; Cynthia D. Sitter; Jyoti Shetty; Thomas J. Smith; Renee Strong; Jing‐Tao Sun; Dana Thomasová; Lucas Q. Ton; Pantelis Topalis; Zhijian Tu; Maria Unger; Brian P. Walenz; Aihui Wang; Jian Wang; Mei Wang; Xuelan Wang; Kerry J. Woodford; Jennifer R. Wortman; Martin Wu; Alison Yao; Evgeny M. Zdobnov; Zhang HongYu; Qi Zhao; Shaying Zhao,"Centre National de la Recherche Scientifique; Genoscope; Cornell University; National Institute of Allergy and Infectious Diseases; Bar-Ilan University; Centro Tecnológico de Investigación, Desarrollo e Innovación en tecnologías de la Información y las Comunicaciones (TIC); University of California, Riverside; European Molecular Biology Laboratory; Virginia Tech; University of Notre Dame; Wellcome Sanger Institute; Biotechnology Institute; University of Maryland, College Park; Institute of Cytology and Genetics; University of Crete; Institute of Molecular Biology and Biotechnology; Foundation for Research and Technology Hellas; European Bioinformatics Institute; Wellcome Trust",52,2038.0,48.649,0.99968534,Invertebrate Immune Response Mechanisms,Immunology,Immunology and Microbiology,Life Sciences,False,closed,journal,False,English,FR; US; IL; ES; DE; GB; RU; GR; BG,True
GPT,Genomics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2024754608,https://doi.org/10.1038/nature08700,Chimpanzee and human Y chromosomes are remarkably divergent in structure and gene content,Nature,2010,article,Nature,Jennifer F. Hughes; Helen Skaletsky; Tatyana Pyntikova; Tina Graves; Saskia K.M. van Daalen; Patrick Minx; Robert S. Fulton; Sean McGrath; Devin P. Locke; Cynthia Friedman; Barbara J. Trask; Elaine R. Mardis; Wesley C. Warren; Sjoerd Repping; Steve Rozen; Richard K. Wilson; David C. Page,Massachusetts Institute of Technology; Howard Hughes Medical Institute; Whitehead Institute for Biomedical Research; Washington University in St. Louis; Academic Medical Center; Fred Hutch Cancer Center,31,434.0,26.1818,0.99734521,Genetic and Clinical Aspects of Sex Determination and Chromosomal Abnormalities,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,True,green,journal,False,English,US; NL,False
GPT,Genomics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2125548284,https://doi.org/10.1126/science.1139247,Evolutionary and Biomedical Insights from the Rhesus Macaque Genome,American Association for the Advancement of Science,2007,article,Science,Richard A. Gibbs; Jeffrey Rogers; Michael G. Katze; Roger E. Bumgarner; George M. Weinstock; Elaine R. Mardis; Karin Remington; Robert L. Strausberg; J. Craig Venter; Richard K. Wilson; Mark A. Batzer; Carlos D. Bustamante; Evan E. Eichler; Matthew W. Hahn; Ross C. Hardison; Kateryna D. Makova; Webb Miller; Aleksandar Milosavljevic; Robert E. Palermo; Adam Siepel; James M. Sikela; Tony Attaway; Stephanie Bell; Kelly E. Bernard; Christian Buhay; Mimi N. Chandrabose; Marvin Dao; Clay Davis; Kimberly D. Delehaunty; Yan Ding; Huyen Dinh; Shannon Dugan-Rocha; Lucinda A. Fulton; Ramatu Ayiesha Gabisi; Toni T. Garner; Jennifer Godfrey; Alicia Hawes; Judith Hernandez; Sandra Hines; Michael Holder; Jennifer Hume; Shalini N. Jhangiani; Vandita Joshi; Ziad Khan; Ewen F. Kirkness; Andrew Cree; R. Gerald Fowler; Sandra Lee; Lora Lewis; Zhangwan Li; Yih-shin Liu; Stephanie Moore; Donna M. Muzny; Lynne V. Nazareth; Dinh Ngoc Ngo; Geoffrey Okwuonu; Grace Pai; David L. Parker; Heidie A. Paul; Cynthia Pfannkoch; Craig Pohl; Yu-Hui Rogers; San Juana Ruiz; Aniko Sabo; Jireh Santibanez; Brian Schneider; Scott M. Smith; Erica Sodergren; Amanda F. Svatek; Teresa R. Utterback; Selina Vattathil; Wesley C. Warren; Courtney White; Asif Chinwalla; Yucheng Feng; Aaron L. Halpern; LaDeana W. Hillier; Xiaoqiu Huang; Pat Minx; Joanne O. Nelson; Kymberlie Pepin; Xiang Qin; Granger G. Sutton; Eli Venter; Brian P. Walenz; John W. Wallis; Kim C. Worley; Shiaw‐Pyng Yang; Steven M. Jones; Marco A. Marra; Mariano Rocchi; Jacqueline E. Schein; Robert Baertsch; Laura Clarke; Miklós Csürös; Jarret Glasscock; R. Alan Harris; Paul Havlak; Andrew Jackson; Huaiyang Jiang,Texas Biomedical Research Institute; Baylor College of Medicine; University of Washington; Washington University in St. Louis; J. Craig Venter Institute,69,1432.0,53.6958,0.99960929,Genomics and Phylogenetic Studies,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,True,green,journal,False,English,US,False
GPT,Genomics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2114611642,https://doi.org/10.1038/nature04338,"Genome sequence, comparative analysis and haplotype structure of the domestic dog",Nature,2005,article,Nature,Broad Sequencing Platform members; Kerstin Lindblad‐Toh; Claire M. Wade; Tarjei S. Mikkelsen; Elinor K. Karlsson; David B. Jaffe; Michael Kamal; Michèle Clamp; Jean L. Chang; Edward J. Kulbokas; Michael C. Zody; Evan Mauceli; Xiaohui Xie; Matthew Breen; Robert K. Wayne; Elaine A. Ostrander; Chris P. Ponting; Francis Galibert; Douglas R. Smith; Pieter DeJong; Ewen F. Kirkness; Pablo Álvarez; Tara Biagi; William W. Brockman; Jonathan A. Butler; Chee-Wye Chin; April Cook; James Cuff; Mark J. Daly; David DeCaprio; Sante Gnerre; Manfred Grabherr; Manolis Kellis; Michael Kleber; Carolyne Bardeleben; Leo Goodstadt; Andreas Heger; Christophe Hitte; Lisa Kim; Klaus‐Peter Koepfli; Heidi G. Parker; John P. Pollinger; Stephen M. J. Searle; Nathan B. Sutter; Rachael Thomas; Caleb Webber; Eric S. Lander,"Broad Institute; Massachusetts General Hospital; Massachusetts Institute of Technology; Boston University; North Carolina State University; University of California, Los Angeles; National Institutes of Health; National Human Genome Research Institute; University of Oxford; Centre National de la Recherche Scientifique; Institut de génétique et de développement de Rennes; Université de Rennes; Wellcome Sanger Institute; Whitehead Institute for Biomedical Research",116,2620.0,87.0412,0.99979478,Animal Genetics and Reproduction,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,True,bronze,journal,False,English,US; GB; FR,False
GPT,Genomics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2080693057,https://doi.org/10.1038/nature10625,The Medicago genome provides insight into the evolution of rhizobial symbioses,Nature,2011,article,Nature,Nevin D. Young; Frédéric Debellé; Giles Oldroyd; René Geurts; Steven B. Cannon; Michael K. Udvardi; Vagner A. Benedito; Klaus Mayer; Jérôme Gouzy; Heiko Schoof; Yves Van de Peer; Sebastian Proost; Douglas R. Cook; Blake C. Meyers; M. Spannagl; Foo Cheung; Stéphane De Mita; Vivek Krishnakumar; Heidrun Gundlach; Shiguo Zhou; Joann Mudge; Arvind K. Bharti; Jeremy D. Murray; Marina Naoumkina; Benjamin D. Rosen; Kevin A.T. Silverstein; Haibao Tang; Stéphane Rombauts; Patrick X. Zhao; Peng Zhou; Valérie Barbe; Philippe Bardou; Michael Bechner; Arnaud Bellec; Anne Berger; Hélène Bergès; Shelby Bidwell; Ton Bisseling; Nathalie Choisne; Arnaud Couloux; Roxanne Denny; Shweta Deshpande; Xinbin Dai; Jeff J. Doyle; Anne-Marie Dudez; Andrew Farmer; Stéphanie Fouteau; Carolien Franken; Chrystel Gibelin; John Gish; Steven Goldstein; Álvaro González; Pamela J. Green; Asis Hallab; Marijke Hartog; Axin Hua; Sean Humphray; Dong-Hoon Jeong; Yi Jing; Anika Jöcker; Steve Kenton; Dong-Jin Kim; Kathrin Klee; Hongshing Lai; Chunting Lang; Shaoping Lin; Simone L. Macmil; Ghislaine Magdelenat; Lucy Matthews; Jamison McCorrison; Erin L. Monaghan; Jeong-Hwan Mun; Fares Z. Najar; Christine Nicholson; Céline Noirot; Majesta O'Bleness; Charles R. Paule; Julie Poulain; Florent Prion; Baifang Qin; Chunmei Qu; Ernest F. Retzel; Claire Riddle; Erika Sallet; Sylvie Samain; Nicolas Samson; Iryna Sanders; Olivier Saurat; Claude Scarpelli; Thomas Schiex; Béatrice Segurens; Andrew Severin; D. Janine Sherrier; Ruihua Shi; Sarah Sims; Susan R. Singer; Senjuti Sinharoy; Lieven Sterck; Agnès Viollet; Bing Bing Wang,"University of Minnesota; Laboratoire des Interactions Plantes Micro-Organismes; Centre National de la Recherche Scientifique; John Innes Centre; Iowa State University; Agricultural Research Service; Noble Research Institute; West Virginia University; University of Bonn; VIB-UGent Center for Plant Systems Biology; Ghent University; University of California, Davis; University of Delaware; Biotechnology Institute; J. Craig Venter Institute; University of Wisconsin-Madison; National Center for Genome Resources; Genoscope; Laboratoire de Recherche en Sciences Végétales; King Saud University; University of Oklahoma; Cornell University; Max Planck Institute for Plant Breeding Research; Wellcome Trust; International Institute of Tropical Agriculture; Rural Development Administration; Carleton College",30,1294.0,134.9532,0.99994179,Legume Nitrogen Fixing Symbiosis,Plant Science,Agricultural and Biological Sciences,Life Sciences,True,hybrid,journal,False,English,US; FR; GB; DE; BE; SA; KE; NG; KR,True
GPT,Genomics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2012331775,https://doi.org/10.1038/nature10158,Genome sequence and analysis of the tuber crop potato,Nature,2011,article,Nature,Bo Zhang; Pan S; Gengyun Zhang; Peixiang Ni; Mu D; Ni P; Xun Xu; Diana Martinez; Michael Torres; Frank Guzman; Olga Ponce; Germán De la Cruz; Roberto Lozano; Virupaksh U. Patil; Nikolai V. Ravin; Alexey V. Beletsky; Boris B. Kuznetsov; Tatjana V. Kolganova; Andrei V. Mardanov; Alex Di Genova; Daniel M. Bolser; Yu Yang; Guangcun Li; Qun Hu; Hanhui Kuang; Xingyao Xiong; Gerard J. Bishop; Nilo Mejía; Li G; Pawel Szczesny; Robert Gromadka; Binyan Xie; Zhonghua Zhang; Ying Li; Jun He; Jianfei Xu; Chunbo Liang; Ying He; Youjun Zhang; Yongchen Du; Marc Ghislain; Merideth Bonierbale; Maria del Rosario Herrera; Paolo Facella; Gaetano Perrotta; Marco Pietrella; Kimberly O'Brien; Leandro E. Barreiro; Gabriela A. Massa; Luis Diambra; Di Qu; Dean DellaPenna; Haining Lin; Michael Geoffroy; Brieanne Vaillancourt; Alicia N. Massa; Brett R. Whitty; Sanjeev Kumar Sharma; Robbie Waugh; David F. Marshall; Marialaura Destefanis; Istvan Nagy; Susan J. Thomson; Mark Fiers; Mads Sønderkær; Marina Iovene; M. An; Richard E. Veilleux; Richard G. F. Visser; Herman van Eck; Bjorn Kloosterman; Theo Borm; Jan de Boer; Roeland C. H. J. van Ham; Erwin Datema; Bas te Lintel Hekkert; Aska Goverse,"BGI Group (China); Universidad Peruana Cayetano Heredia; San Cristóbal of Huamanga University; Central Potato Research Institute; Institute for Systems Analysis; Indian Council of Agricultural Research; Russian Academy of Sciences; University of Chile; University of Dundee; Shandong Academy of Agricultural Sciences; Huazhong Agricultural University; Hunan Agricultural University; Imperial College London; Instituto de Investigaciones Agropecuarias; Institute of Biochemistry and Biophysics, Polish Academy of Sciences; Institute of Vegetables and Flowers; Polish Academy of Sciences; International Potato Center; National Agency for New Technologies, Energy and Sustainable Economic Development; National Agency for New Technologies Energy and Sustainable Economic Development; J. Craig Venter Institute; Instituto Nacional de Tecnologia; Universidad Nacional de La Plata; Michigan State University; James Hutton Institute; Teagasc - The Irish Agriculture and Food Development Authority; Plant & Food Research; Aalborg University; University of Wisconsin System; University of Wisconsin-Madison; Virginia Tech; Graduate School Experimental Plant Sciences; Research International (United States); Centre for BioSystems Genomics; Wageningen University & Research",55,2105.0,188.4011,0.99998545,Plant Pathogens and Resistance,Plant Science,Agricultural and Biological Sciences,Life Sciences,True,hybrid,journal,False,English,CN; PE; IN; RU; CL; GB; PL; IT; US; BR; AR; IE; NZ; DK; NL,True
GPT,Genomics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2014704298,https://doi.org/10.1126/science.1178534,"The B73 Maize Genome: Complexity, Diversity, and Dynamics",American Association for the Advancement of Science,2009,article,Science,Patrick S. Schnable; Doreen Ware; Robert S. Fulton; Joshua C. Stein; Fusheng Wei; Shiran Pasternak; Chengzhi Liang; Jianwei Zhang; Lucinda Fulton; Tina Graves; Patrick Minx; Amy Denise Reily; Laura Courtney; Scott Kruchowski; Chad Tomlinson; Cindy Strong; Kim D. Delehaunty; Catrina C. Fronick; Bill Courtney; Susan M. Rock; Eddie Belter; Feiyu Du; Kyung Kim; Rachel M. Abbott; Marc Cotton; Andy Levy; Pamela Marchetto; Kerri Ochoa; Stephanie Jackson; Barbara Gillam; Weizu Chen; Le Yan; Jamey Higginbotham; Marco Cardenas; Jason Waligorski; Elizabeth Applebaum; Lindsey Phelps; Jason Falcone; Krishna Kanchi; Thynn Thane; Adam Scimone; Nay Thane; Jessica Henke; Tom Wang; Jessica Ruppert; Neha Shah; Kelsi Rotter; Jennifer Hodges; Elizabeth Ingenthron; M. Cordes; Sara Kohlberg; Jennifer Sgro; Brandon Delgado; Kelly Mead; Asif Chinwalla; Shawn Leonard; Kevin Crouse; Kristi Collura; Dave Kudrna; Jennifer Currie; Ruifeng He; Angelina Angelova; Shanmugam Rajasekar; Teri Mueller; Rene Lomeli; Gabriel Scara; Ara Ko; Krista Delaney; Marina Wissotski; Georgina Espinosa López; David Campos; Michele Braidotti; Elizabeth Ashley; Wolfgang Golser; Hye‐Ran Kim; Seunghee Lee; Jinke Lin; Zeljko Dujmic; Woojin Kim; Jayson Talag; Andrea Zuccolo; Chuanzhu Fan; Aswathy Sebastian; Melissa Kramer; Lori Spiegel; Lidia U. Nascimento; Theresa Zutavern; Beth A. Miller; Claude Ambroise; Stéphanie Muller; Will Spooner; Apurva Narechania; Liya Ren; Sharon Wei; Sunita Kumari; Ben Faga; Michael J. Levy; Linda McMahan; Peter Van Buren; Matthew Vaughn,Iowa State University; Plant (United States); Cold Spring Harbor Laboratory; Robert W. Holley Center for Agriculture & Health; Washington University in St. Louis; University of Arizona,38,4178.0,301.7833,1.0,Chromosomal and Genetic Variations,Plant Science,Agricultural and Biological Sciences,Life Sciences,False,closed,journal,False,English,US,False
GPT,Genomics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2156622081,https://doi.org/10.1126/science.1068037,A Draft Sequence of the Rice Genome ( <i>Oryza sativa</i> L. ssp. <i>indica</i> ),American Association for the Advancement of Science,2002,article,Science,Jun Yu; Songnian Hu; Jun Wang; Gane Ka‐Shu Wong; Songgang Li; Bin Liu; Yajun Deng; Li Dai; Yan Zhou; Xiuqing Zhang; Mengliang Cao; Jing Liu; Jiandong Sun; Jiabin Tang; Yanjiong Chen; Xiaobing Huang; Wei Lin; Chen Ye; Tong Wei; Lijuan Cong; Jianing Geng; Yujun Han; Lin Li; Wei Li; Guangqiang Hu; Xiangang Huang; Wenjie Li; Jian Li; Zhanwei Liu; Long Li; Jianping Liu; Qiuhui Qi; Jinsong Liu; Li Li; Tao Li; Xuegang Wang; Hong Lü; Tingting Wu; Miao Zhu; Peixiang Ni; Hua Han; Wei Dong; Xiaoyu Ren; Xiaoli Feng; Peng Cui; Xianran Li; Hao Wang; Xin Xu; Wenxue Zhai; Xu Zhao; Jin‐Song Zhang; Sijie He; Jianguo Zhang; Jichen Xu; Kunlin Zhang; Xianwu Zheng; Jianhai Dong; Wanyong Zeng; Lin Tao; Jia Ye; Jun Tan; Xide Ren; Xuewei Chen; Jun He; Daofeng Liu; Wei Tian; Chaoguang Tian; Hongai Xia; Qiyu Bao; Gang Li; Hui Gao; Ting Cao; Juan Wang; Wenming Zhao; Ping Li; Wei Chen; Xudong Wang; Yong Zhang; Jianfei Hu; Jing Wang; Song Liu; Jian Yang; Guangyu Zhang; Yuqing Xiong; Zhijie Li; Long Mao; Chengshu Zhou; Zhen Zhu; Runsheng Chen; Bailin Hao; Wei‐Mou Zheng; Shouyi Chen; Wei Guo; Guojie Li; Siqi Liu; Ming Tao; Jian Wang; Lihuang Zhu; Longping Yuan; Huanming Yang,Chinese Academy of Sciences; University of Washington; Beijing Institute of Genomics; Institute of Genetics and Developmental Biology; Zhejiang University; Peking University; Xi'an Jiaotong University; Fudan University; China National Hybrid Rice R&D Central Hunan Hybrid Rice Reserch Center; Institute of Biophysics; Institute of Computing Technology; Institute of Theoretical Physics; Digital China Health (China),177,4261.0,123.0707,0.99993487,Genomics and Phylogenetic Studies,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,False,closed,journal,False,English,CN; US,True
GPT,Genomics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2012986985,https://doi.org/10.1038/nature08670,Genome sequence of the palaeopolyploid soybean,Nature,2010,article,Nature,Jeremy Schmutz; Steven B. Cannon; Jessica A. Schlueter; Jianxin Ma; Therese Mitros; William M. Nelson; David L. Hyten; Qijian Song; Jay J. Thelen; Jianlin Cheng; Dong Xu; Uffe Hellsten; Gregory D. May; Yeisoo Yu; Tetsuya Sakurai; Taishi Umezawa; Madan K. Bhattacharyya; Devinder Sandhu; Babu Valliyodan; Erika Lindquist; Myron Peto; David Grant; Shengqiang Shu; David Goodstein; Kerrie Barry; Montona Futrell-Griggs; Brian Abernathy; Jianchang Du; Zhixi Tian; Liucun Zhu; Navdeep Gill; Trupti Joshi; Marc Libault; Anand Sethuraman; Xuecheng Zhang; Kazuo Shinozaki; Henry T. Nguyen; Rod A. Wing; Perry B. Cregan; James E. Specht; Jane Grimwood; Daniel S. Rokhsar; Gary Stacey; Randy C. Shoemaker; Scott A. Jackson,"HudsonAlpha Institute for Biotechnology; Agricultural Research Service; University of North Carolina at Charlotte; State Street (United States); University of California, Berkeley; Innovative Genomics Institute; Translational Genomics Research Institute; University of Arizona; University of Missouri; Joint Genome Institute; National Center for Genome Resources; RIKEN Center for Sustainable Resource Science; Iowa State University; University of Wisconsin-Stevens Point; University of Nebraska-Lincoln",64,4561.0,397.8079,1.0,Soybean genetics and cultivation,Plant Science,Agricultural and Biological Sciences,Life Sciences,True,bronze,journal,False,English,US; JP,False
GPT,Genomics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2107915254,https://doi.org/10.1038/nature11119,The tomato genome sequence provides insights into fleshy fruit evolution,Nature,2012,article,Nature,Kenta Shirasawa; Sachiko Isobe; Takakazu Kaneko; Hideki Hirakawa; Koh Aoki; Yasukazu Nakamura; Daisuke Shibata; Erika Asamizu; James Knight; Michael Egholm; Robert Bogden; Changbao Li; Qi Feng; Danlin Fan; Jun Wang; Xin Liu; Shifeng Cheng; Shuang Yang; Xun Xu; Yuanyuan Ren; Shengkai Pan; Alessandro Albiero; Francesca Dal Pero; Sara Todesco; J. Gosselin; JeMin Lee; Jonathan A. Leto; Linyong Mao; Susan R. Strickler; Isaak Tecle; Aureliano Bombarely; Shan Gao; Minyun Huang; Robert Buels; Naama Menda; Yi Zheng; Julia Vrebalov; Silin Zhong; A. York; Joyce Van Eck; Theodore W. Thannhauser; Ruth A. White; Willem J. Stiekema; Paolo Ribeca; Tyler Alioto; Wencai Yang; Zhonghua Zhang; Xiaoxuan Wang; Jun He; Yanmei Guo; Ying Li; Jianchang Gao; Jianfeng Ren; Hongling Jiang; Hongshuang Li; Liuhua Yan; Jiuhai Zhao; Fuyou Fu; Zhenjun Li; Bao Wang; Bingtang Chen; Ke Jiang; Jer-Ming Chia; Melissa Kramer; Shiran Pasternak; Laura Gelley; L.A. Shearer; Lorinda K. Anderson; Suzanne M. Royer; Song-Bin Chang; Jocelyn K. C. Rose; Nancy T. Eannetta; Ryan P. McQuinn; Antonio J. Matas; Yimin Xu; Francisco Camara; Roderic Guigó; Stéphane Rombauts; Jeffrey A. Fawcett; Dani Zamir; Chunbo Liang; Rémy Bruggmann; M. Spannagl; Heidrun Gundlach; Zhiqi Jia; Zhibiao Ye; Junhong Zhang; Ioannis Filippis; Daniel Buchan; James Abbott; Rosa López-Cobollo; Rekha Dixit; Jitendra Kumar Pal; Vivek Dogra; Awadhesh Pandit; Tilak Raj Sharma; Trilochan Mohapatra; Kishor Gaikwad; Manju Singh,Kazusa DNA Research Institute; Enzo Life Sciences (United States); Roche (Switzerland); Washington State University; National Center for Gene Research; Beijing Academy of Agricultural and Forestry Sciences; Chinese Academy of Sciences; BGI Group (China); Biomolecular Research Genomics (Italy); Cornell University; Robert W. Holley Center for Agriculture & Health; Centre for BioSystems Genomics; Centro Nacional de Análisis Genómico; China Agricultural University; Institute of Vegetables and Flowers; Chinese Academy of Agricultural Sciences; Shandong Academy of Agricultural Sciences; State Key Laboratory of Plant Genomics; Cold Spring Harbor Laboratory; Colorado State University; National Taiwan University; Centre for Genomic Regulation; VIB-UGent Center for Plant Systems Biology; Hebrew University of Jerusalem; Heilongjiang Academy of Sciences; Heilongjiang Provincial Academy of Agricultural Sciences; Institute of Bioinformatics and Systems Biology; Institute of Groundwater Ecology; Henan Agricultural University; Huazhong Agricultural University; Imperial College London; Universitat Pompeu Fabra; Ghent University Hospital; Indian Agricultural Research Institute,27,3343.0,333.6406,0.99999299,Plant Pathogens and Resistance,Plant Science,Agricultural and Biological Sciences,Life Sciences,True,hybrid,journal,False,English,JP; US; CH; CN; IT; NL; ES; TW; BE; IL; DE; GB; IN,True
GPT,Genomics,2026-04-27 12:00:00,Semantic Scholar,null/unknown,https://doi.org/10.1126/science.1128691,"The Genome of Black Cottonwood, Populus trichocarpa (Torr. & Gray)",null/unknown,2006,null/unknown,Science,G. Tuskan; S. DiFazio; S. Jansson; J. Bohlmann; I. Grigoriev; U. Hellsten; N. Putnam; S. Ralph; S. Rombauts; A. Salamov; J. Schein; L. Sterck; A. Aerts; R. R. Bhalerao; R. Bhalerao; D. Blaudez; W. Boerjan; A. Brun; A. Brunner; V. Busov; M. Campbell; J. Carlson; M. Chalot; J. Chapman; Gloria Chen; D. Cooper; P. Coutinho; J. Couturier; S. Covert; Q. Cronk; R. Cunningham; J. Davis; S. Degroeve; A. Déjardin; C. dePamphilis; J. Detter; B. Dirks; I. Dubchak; S. Duplessis; J. Ehlting; B. Ellis; K. Gendler; D. Goodstein; M. Gribskov; J. Grimwood; A. Groover; L. Gunter; B. Hamberger; B. Heinze; Y. Helariutta; B. Henrissat; D. Holligan; R. Holt; W. Huang; N. Islam-Faridi; S. Jones; M. Jones-Rhoades; R. Jørgensen; C. Joshi; J. Kangasjärvi; J. Karlsson; C. Kelleher; R. Kirkpatrick; M. Kirst; A. Kohler; U. Kalluri; F. Larimer; J. Leebens-Mack; J. Leplé; P. LoCascio; Y. Lou; S. Lucas; F. Martin; B. Montanini; C. Napoli; D. R. Nelson; C. Nelson; K. Nieminen; O. Nilsson; V. Pereda; G. Peter; R. Philippe; G. Pilate; A. Poliakov; J. Razumovskaya; P. Richardson; C. Rinaldi; K. Ritland; P. Rouzé; D. Ryaboy; J. Schmutz; J. Schrader; B. Segerman; H. Shin; A. Siddiqui; F. Sterky; A. Terry; C. Tsai; E. Uberbacher; P. Unneberg; J. Vahala; K. Wall; S. Wessler; G. Yang; T. Yin; C. Douglas; M. Marra; G. Sandberg; Y. Van de Peer; D. Rokhsar,null/unknown,73,4359.0,null/unknown,null/unknown,Medicine; Biology,null/unknown,null/unknown,null/unknown,True,open,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown
GPT,Genomics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2058378183,https://doi.org/10.1126/science.1241089,The <i>Amborella</i> Genome and the Evolution of Flowering Plants,American Association for the Advancement of Science,2013,article,Science,Amborella Genome Project; Victor A. Albert; W. Brad Barbazuk; Claude W. dePamphilis; Joshua P. Der; James Leebens-Mack; Hong Mā; Jeffrey D. Palmer; Steve Rounsley; David Sankoff; Stephan C. Schuster; Pamela S. Soltis; Susan R. Wessler; Rod A. Wing; Jetty S. S. Ammiraju; W. Bradley Barbazuk; Srikar Chamala; Andre S. Chanderbali; Ronald Determann; Hong Ma; Paula E. Ralph; Douglas E. Soltis; Jason Talag; Lynn Tomsho; Brandon Walts; Stefan Wanke; Tien-Hao Chang; Tianying Lan; Siwaret Arikit; Michael J. Axtell; Saravanaraj Ayyampalayam; James M. Burnette; Emanuele De Paoli; James C. Estill; Nina Farrell; Alex Harkess; Yuannian Jiao; Kun Liu; Wenbin Mei; Blake C. Meyers; Saima Shahid; Eric Wafula; Jixian Zhai; Xiaoyu Zhang; Lorenzo Carretero-Paulet; Eric Lyons; Haibao Tang; Chunfang Zheng; Naomi S. Altman; Feng Chen; Jian‐Qun Chen; Vincent L. Chiang,"University of Florida; Pennsylvania State University; Fudan University; State Key Laboratory of Genetic Engineering; University of Arizona; BIO5 Institute; Singapore Centre for Environmental Life Sciences Engineering; Florida Museum of Natural History; University of California, Riverside; Technische Universität Dresden; Chongqing University of Science and Technology; Applied Genetic Technologies (United States); J. Craig Venter Institute; Plant (United States); Nanjing University; North Carolina Department of Environmental Quality",87,898.0,140.9682,0.99983671,Plant Diversity and Evolution,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,True,gold,journal,False,English,US; CN; SG; DE,True
